csa,industry,indust_jobs,total_jobs,pop,natl_prop,expect_jobs,log_ratio,log_ratio_adj
Boston-Worcester-Providence,Agriculture,4,3296,NA,0.003954444795950649,13.033850047453338,-1.1812554620021096,-1.492545927476659
Boston-Worcester-Providence,Auto,60,3296,NA,0.023945684179787312,78.92497505657899,-0.2741531561823607,-0.2927478483603182
Boston-Worcester-Providence,Construction,35,3296,NA,0.019833061591998637,65.36977100722751,-0.6247118731036571,-0.7564217608630146
Boston-Worcester-Providence,Consulting,290,3296,NA,0.08290949796802376,273.2697053026063,0.059421683967345214,0.14846197977640596
Boston-Worcester-Providence,Consumer Goods,55,3296,NA,0.02590465529408902,85.3817438493174,-0.43979912045327113,-0.5118429917311746
Boston-Worcester-Providence,Education,119,3296,NA,0.06535176307400287,215.39941109191344,-0.5933705375861924,-0.71496747956581
Boston-Worcester-Providence,Electronics,12,3296,NA,0.003333901151047624,10.988538193852968,0.08805390260766746,0.18633299025129718
Boston-Worcester-Providence,Energy,22,3296,NA,0.00945416494293432,31.160927651911518,-0.34812253780159413,-0.3905850177851913
Boston-Worcester-Providence,Finance,70,3296,NA,0.04443579198403621,146.46037037938333,-0.7382596404577626,-0.906608120533096
Boston-Worcester-Providence,Food & Beverages,52,3296,NA,0.03308349353904558,109.04319470469423,-0.7405003668433059,-0.9095718647502057
Boston-Worcester-Providence,Government,71,3296,NA,0.015452753510330227,50.93227557004843,0.3321830567964159,0.5092355872050756
Boston-Worcester-Providence,Healthcare,1303,3296,NA,0.31487114593726423,1037.8152970092228,0.22755147045668458,0.3708424032170164
Boston-Worcester-Providence,Human Resources,433,3296,NA,0.08965030540481347,295.4874066142652,0.3821115092750845,0.5752745124650249
Boston-Worcester-Providence,Insurance,47,3296,NA,0.014576691893996544,48.04477648261261,-0.021985817757598673,0.04078662323877581
Boston-Worcester-Providence,Internet & Software,69,3296,NA,0.014905215000121675,49.12758864040104,0.3396857408261696,0.5191591711595673
Boston-Worcester-Providence,Manufacturing,53,3296,NA,0.03499379456355097,115.339546881464,-0.7775884460810781,-0.9586271983571253
Boston-Worcester-Providence,Media,25,3296,NA,0.0077142092327160345,25.42603363103205,-0.0168977703612877,0.04751643690299095
Boston-Worcester-Providence,Organization,149,3296,NA,0.013591122575621152,44.79634000924732,1.2018198660839958,1.6594791337355752
Boston-Worcester-Providence,Pharmaceuticals,20,3296,NA,0.003090550702066045,10.186455114009684,0.674673365743192,0.9622376489945186
Boston-Worcester-Providence,Real Estate,27,3296,NA,0.012337867763366024,40.665612148054414,-0.4095459589390619,-0.4718280068291768
Boston-Worcester-Providence,Restaurants & Travel,124,3296,NA,0.04296352176769766,141.6077677463315,-0.13277947111561206,-0.10575694921648023
Boston-Worcester-Providence,Retail,251,3296,NA,0.10019954736816489,330.2577081254715,-0.2744203442722193,-0.29310125034697215
Boston-Worcester-Providence,Telecommunications,17,3296,NA,0.009381159808239847,30.920302727958536,-0.598199670299376,-0.7213548342400322
Boston-Worcester-Providence,Transport & Freight,68,3296,NA,0.053914291971868686,177.70150633927918,-0.9605975068156453,-1.2006880090523315
Bowling Green-Glasgow,Agriculture,1,79,NA,0.003954444795950649,0.31240113888010124,1.163467215440341,1.608751187972398
Bowling Green-Glasgow,Auto,5,79,NA,0.023945684179787312,1.8917090502031977,0.97195723259198,1.355446452576074
Bowling Green-Glasgow,Construction,3,79,NA,0.019833061591998637,1.5668118657678922,0.64956939263738,0.9290333472114662
Bowling Green-Glasgow,Consulting,3,79,NA,0.08290949796802376,6.549850339473877,-0.780829911782724,-0.9629145916284295
Bowling Green-Glasgow,Energy,1,79,NA,0.00945416494293432,0.7468790304918113,0.2918520474024308,0.4558909233349984
Bowling Green-Glasgow,Food & Beverages,3,79,NA,0.03308349353904558,2.6135959895846006,0.1378852418057173,0.2522434665735737
Bowling Green-Glasgow,Healthcare,26,79,NA,0.31487114593726423,24.874820529043873,0.044240469915662266,0.12838222544108557
Bowling Green-Glasgow,Human Resources,4,79,NA,0.08965030540481347,7.082374126980264,-0.5713148190451738,-0.6857950162512881
Bowling Green-Glasgow,Insurance,2,79,NA,0.014576691893996544,1.151558659625727,0.5520307996546289,0.8000218611314498
Bowling Green-Glasgow,Internet & Software,1,79,NA,0.014905215000121675,1.1775119850096123,-0.16340372520874905,-0.1462627675785137
Bowling Green-Glasgow,Manufacturing,1,79,NA,0.03499379456355097,2.764509770520527,-1.016863321070859,-1.2751091801046042
Bowling Green-Glasgow,Restaurants & Travel,3,79,NA,0.04296352176769766,3.394118219648115,-0.1234317094901984,-0.09339293429748673
Bowling Green-Glasgow,Retail,8,79,NA,0.10019954736816489,7.915764242085026,0.01058529683817352,0.08386749788319664
Bowling Green-Glasgow,Transport & Freight,22,79,NA,0.053914291971868686,4.259229065777626,1.6419542799289046,2.2416322391748773
Brownsville-Harlingen-Raymondville,Auto,1,50,NA,0.023945684179787312,1.1972842089893656,-0.18005583280324503,-0.16828803041483703
Brownsville-Harlingen-Raymondville,Consulting,3,50,NA,0.08290949796802376,4.145474898401188,-0.32340506474384867,-0.3578919284775935
Brownsville-Harlingen-Raymondville,Education,2,50,NA,0.06535176307400287,3.267588153700143,-0.4909049645365602,-0.5794392189365916
Brownsville-Harlingen-Raymondville,Energy,1,50,NA,0.00945416494293432,0.472708247146716,0.7492768944413062,1.0609135864858346
Brownsville-Harlingen-Raymondville,Finance,1,50,NA,0.04443579198403621,2.2217895992018106,-0.7983129969059054,-0.9860389644949106
Brownsville-Harlingen-Raymondville,Healthcare,24,50,NA,0.31487114593726423,15.743557296863212,0.42162260928100115,0.6275347058155778
Brownsville-Harlingen-Raymondville,Human Resources,1,50,NA,0.08965030540481347,4.482515270240674,-1.500184333126189,-1.9143839544493855
Brownsville-Harlingen-Raymondville,Insurance,4,50,NA,0.014576691893996544,0.7288345946998273,1.7026028272534495,2.321850324956752
Brownsville-Harlingen-Raymondville,Manufacturing,1,50,NA,0.03499379456355097,1.7496897281775485,-0.5594384740319837,-0.6700865169537679
Brownsville-Harlingen-Raymondville,Restaurants & Travel,3,50,NA,0.04296352176769766,2.148176088384883,0.33399313754867704,0.5116297288533495
Brownsville-Harlingen-Raymondville,Retail,4,50,NA,0.10019954736816489,5.0099773684082445,-0.22513703668289636,-0.22791563964043385
Brownsville-Harlingen-Raymondville,Telecommunications,2,50,NA,0.009381159808239847,0.4690579904119923,1.4501760518055695,1.9879727034836125
Brownsville-Harlingen-Raymondville,Transport & Freight,4,50,NA,0.053914291971868686,2.695714598593434,0.3946310347293549,0.5918337279968467
Buffalo-Cheektowaga,Aerospace & Defense,6,380,NA,0.00630277662862288,2.3950551188766944,0.9183532244852403,1.2845459758087017
Buffalo-Cheektowaga,Agriculture,3,380,NA,0.003954444795950649,1.5026890224612466,0.6913561038550404,0.9843034259334364
Buffalo-Cheektowaga,Auto,6,380,NA,0.023945684179787312,9.09935998831918,-0.4164446108674756,-0.4809526549301681
Buffalo-Cheektowaga,Construction,1,380,NA,0.019833061591998637,7.536563404959482,-2.0197662962841396,-2.601620043852824
Buffalo-Cheektowaga,Consulting,43,380,NA,0.08290949796802376,31.50560922784903,0.3110345149893187,0.4812630204135753
Buffalo-Cheektowaga,Consumer Goods,5,380,NA,0.02590465529408902,9.843769011753828,-0.677400754942711,-0.8261118264881443
Buffalo-Cheektowaga,Education,45,380,NA,0.06535176307400287,24.83366996812109,0.5944620973815288,0.8561445158535559
Buffalo-Cheektowaga,Electronics,1,380,NA,0.003333901151047624,1.2668824373980971,-0.23655910887140194,-0.24302328536393655
Buffalo-Cheektowaga,Energy,3,380,NA,0.00945416494293432,3.5925826783150416,-0.18025906418286947,-0.16855683870396293
Buffalo-Cheektowaga,Finance,17,380,NA,0.04443579198403621,16.88560095393376,0.006752099858025203,0.07879743870227511
Buffalo-Cheektowaga,Food & Beverages,5,380,NA,0.03308349353904558,12.57172754483732,-0.9220125346817019,-1.1496527783489692
Buffalo-Cheektowaga,Government,2,380,NA,0.015452753510330227,5.8720463339254865,-1.0770560013760233,-1.3547243037170789
Buffalo-Cheektowaga,Healthcare,134,380,NA,0.31487114593726423,119.6510354561604,0.11326033159168179,0.21967280747188356
Buffalo-Cheektowaga,Human Resources,32,380,NA,0.08965030540481347,34.06711605382912,-0.0625966776187478,-0.012928190779513975
Buffalo-Cheektowaga,Insurance,8,380,NA,0.014576691893996544,5.539142919718687,0.36760176052110954,0.5560828859287572
Buffalo-Cheektowaga,Manufacturing,9,380,NA,0.03499379456355097,13.29764193414937,-0.3903621439880498,-0.4464541276309011
Buffalo-Cheektowaga,Organization,7,380,NA,0.013591122575621152,5.164626578736038,0.30407734750278087,0.4720609754701492
Buffalo-Cheektowaga,Real Estate,1,380,NA,0.012337867763366024,4.688389750079089,-1.5450891866344603,-1.9737783101208066
Buffalo-Cheektowaga,Restaurants & Travel,9,380,NA,0.04296352176769766,16.32613827172511,-0.5955428210754987,-0.7178406963364481
Buffalo-Cheektowaga,Retail,27,380,NA,0.10019954736816489,38.07582799990266,-0.34374277909074324,-0.3847920371538355
Buffalo-Cheektowaga,Telecommunications,3,380,NA,0.009381159808239847,3.5648407271311418,-0.17250708737855153,-0.15830352238065146
Buffalo-Cheektowaga,Transport & Freight,27,380,NA,0.053914291971868686,20.487430949310102,0.2760252923215078,0.4349573304834447
Cape Coral-Fort Myers-Naples,Auto,5,290,NA,0.023945684179787312,6.944248412138321,-0.32847583792151835,-0.3645988940306187
Cape Coral-Fort Myers-Naples,Construction,4,290,NA,0.019833061591998637,5.751587861679605,-0.3631816054243373,-0.4105032125589576
Cape Coral-Fort Myers-Naples,Consulting,16,290,NA,0.08290949796802376,24.04375441072689,-0.4072865487245507,-0.4688395500499202
Cape Coral-Fort Myers-Naples,Consumer Goods,9,290,NA,0.02590465529408902,7.512350035285816,0.18067623969931998,0.308841886340371
Cape Coral-Fort Myers-Naples,Education,41,290,NA,0.06535176307400287,18.95201129146083,0.7716620040554286,1.090521725880389
Cape Coral-Fort Myers-Naples,Electronics,1,290,NA,0.003333901151047624,0.9668313338038109,0.03373122086850968,0.11448194458099653
Cape Coral-Fort Myers-Naples,Energy,3,290,NA,0.00945416494293432,2.741707833450953,0.0900312655570421,0.18894839124097007
Cape Coral-Fort Myers-Naples,Finance,16,290,NA,0.04443579198403621,12.8863796753705,0.21641780778150232,0.35611622844542745
Cape Coral-Fort Myers-Naples,Food & Beverages,5,290,NA,0.03308349353904558,9.594213126323217,-0.65172220494179,-0.7921475484040359
Cape Coral-Fort Myers-Naples,Government,3,290,NA,0.015452753510330227,4.481298517995766,-0.4013005635279473,-0.46092205993394775
Cape Coral-Fort Myers-Naples,Healthcare,80,290,NA,0.31487114593726423,91.31263232180663,-0.13226250394543643,-0.10507317163840163
Cape Coral-Fort Myers-Naples,Human Resources,23,290,NA,0.08965030540481347,25.998588567395906,-0.12254803474941293,-0.09222412318350781
Cape Coral-Fort Myers-Naples,Insurance,5,290,NA,0.014576691893996544,4.227240649258998,0.16788846101528573,0.2919278599920377
Cape Coral-Fort Myers-Naples,Manufacturing,10,290,NA,0.03499379456355097,10.148200423429781,-0.014711298590311579,0.05040842010491716
Cape Coral-Fort Myers-Naples,Organization,1,290,NA,0.013591122575621152,3.9414255469301342,-1.3715424718126206,-1.7442330716793442
Cape Coral-Fort Myers-Naples,Real Estate,7,290,NA,0.012337867763366024,3.577981651376147,0.6711112921607648,0.9575261969185535
Cape Coral-Fort Myers-Naples,Restaurants & Travel,24,290,NA,0.04296352176769766,12.45942131263232,0.6555767616761394,0.9369791211192208
Cape Coral-Fort Myers-Naples,Retail,36,290,NA,0.10019954736816489,29.057868736767816,0.21422962310094942,0.35322197962736646
Cape Coral-Fort Myers-Naples,Telecommunications,3,290,NA,0.009381159808239847,2.7205363443895556,0.09778324236136013,0.19920170756428163
Cape Coral-Fort Myers-Naples,Transport & Freight,4,290,NA,0.053914291971868686,15.63514467184192,-1.3632268828230187,-1.7332342817606823
Cape Girardeau-Sikeston,Agriculture,1,23,NA,0.003954444795950649,0.09095223030686492,2.3974208519782128,3.240866103057789
Cape Girardeau-Sikeston,Finance,3,23,NA,0.04443579198403621,1.0220232156328328,1.0768280812612006,1.4941561019523086
Cape Girardeau-Sikeston,Government,2,23,NA,0.015452753510330227,0.35541333073759523,1.7276210354152584,2.354941187919938
Cape Girardeau-Sikeston,Healthcare,6,23,NA,0.31487114593726423,7.242036356557077,-0.1881429623398929,-0.17898464359880042
Cape Girardeau-Sikeston,Human Resources,1,23,NA,0.08965030540481347,2.06195702431071,-0.7236555436271928,-0.8872917025148306
Cape Girardeau-Sikeston,Restaurants & Travel,1,23,NA,0.04296352176769766,0.9881610006570462,0.011909638379563697,0.08561916627523977
Cape Girardeau-Sikeston,Retail,3,23,NA,0.10019954736816489,2.3045895894677924,0.26370968036431913,0.41866782545785236
Cape Girardeau-Sikeston,Transport & Freight,7,23,NA,0.053914291971868686,1.2400287153529799,1.7307756121637738,2.359113655676895
Cedar Rapids-Iowa City,Auto,5,290,326982,0.023945684179787312,6.944248412138321,-0.32847583792151835,-0.3645988940306187
Cedar Rapids-Iowa City,Construction,7,290,326982,0.019833061591998637,5.751587861679605,0.19643418251108538,0.3296844631865357
Cedar Rapids-Iowa City,Consulting,12,290,326982,0.08290949796802376,24.04375441072689,-0.6949686211763316,-0.8493483368861889
Cedar Rapids-Iowa City,Consumer Goods,9,290,326982,0.02590465529408902,7.512350035285816,0.18067623969931998,0.308841886340371
Cedar Rapids-Iowa City,Education,60,290,326982,0.06535176307400287,18.95201129146083,1.1524344995732214,1.5941585326347576
Cedar Rapids-Iowa City,Energy,11,290,326982,0.00945416494293432,2.741707833450953,1.3893142496873032,1.9074725517316393
Cedar Rapids-Iowa City,Finance,7,290,326982,0.04443579198403621,12.8863796753705,-0.6102607654029656,-0.7373076971580125
Cedar Rapids-Iowa City,Food & Beverages,3,290,326982,0.03308349353904558,9.594213126323217,-1.1625478287077808,-1.467801880033119
Cedar Rapids-Iowa City,Government,6,290,326982,0.015452753510330227,4.481298517995766,0.29184661703199805,0.45588374074051896
Cedar Rapids-Iowa City,Healthcare,39,290,326982,0.31487114593726423,91.31263232180663,-0.8507274924896716,-1.0553661073274092
Cedar Rapids-Iowa City,Human Resources,15,290,326982,0.08965030540481347,25.998588567395906,-0.5499920495763527,-0.6575920035525025
Cedar Rapids-Iowa City,Insurance,9,290,326982,0.014576691893996544,4.227240649258998,0.7556751259174049,1.0693763428756198
Cedar Rapids-Iowa City,Manufacturing,7,290,326982,0.03499379456355097,10.148200423429781,-0.3713862425290439,-0.42135524961686993
Cedar Rapids-Iowa City,Organization,1,290,326982,0.013591122575621152,3.9414255469301342,-1.3715424718126206,-1.7442330716793442
Cedar Rapids-Iowa City,Restaurants & Travel,19,290,326982,0.04296352176769766,12.45942131263232,0.42196191049463416,0.6279834897528987
Cedar Rapids-Iowa City,Retail,69,290,326982,0.10019954736816489,29.057868736767816,0.8648171892420988,1.2137354047891749
Cedar Rapids-Iowa City,Transport & Freight,18,290,326982,0.053914291971868686,15.63514467184192,0.14085051395325535,0.25616554659018026
Charleston-Huntington-Ashland,Auto,10,179,NA,0.023945684179787312,4.286277468181929,0.8471664597781917,1.1903892935843754
Charleston-Huntington-Ashland,Construction,2,179,NA,0.019833061591998637,3.5501180249677557,-0.5738336688445179,-0.689126626292897
Charleston-Huntington-Ashland,Consulting,8,179,NA,0.08290949796802376,14.840800136276252,-0.6179386121447312,-0.7474629637838593
Charleston-Huntington-Ashland,Consumer Goods,5,179,NA,0.02590465529408902,4.636933297641934,0.0753846919369656,0.16957579039731643
Charleston-Huntington-Ashland,Education,2,179,NA,0.06535176307400287,11.697965590246513,-1.7662677649491692,-2.2663248417535935
Charleston-Huntington-Ashland,Finance,1,179,NA,0.04443579198403621,7.9540067651424815,-2.073675797318514,-2.6729245873119116
Charleston-Huntington-Ashland,Food & Beverages,6,179,NA,0.03308349353904558,5.921945343489158,0.0130944689919292,0.0871863075818752
Charleston-Huntington-Ashland,Government,2,179,NA,0.015452753510330227,2.766042878349111,-0.32427055449634706,-0.35903668683161843
Charleston-Huntington-Ashland,Healthcare,72,179,NA,0.31487114593726423,56.3619351227703,0.24487209753650202,0.39375189751124096
Charleston-Huntington-Ashland,Human Resources,8,179,NA,0.08965030540481347,16.047404667461613,-0.6961055918589621,-0.850852175242987
Charleston-Huntington-Ashland,Insurance,7,179,NA,0.014576691893996544,2.6092278490253813,0.9868558147762635,1.3751523778852446
Charleston-Huntington-Ashland,Manufacturing,5,179,NA,0.03499379456355097,6.263889226875624,-0.22536336201049226,-0.22821499362902228
Charleston-Huntington-Ashland,Restaurants & Travel,1,179,NA,0.04296352176769766,7.690470396417881,-2.0399819515320416,-2.6283587084763167
Charleston-Huntington-Ashland,Retail,29,179,NA,0.10019954736816489,17.935718978901516,0.48050163177107813,0.7054122920929073
Charleston-Huntington-Ashland,Telecommunications,5,179,NA,0.009381159808239847,1.6792276056749325,1.0911039832671157,1.5130384261338916
Charleston-Huntington-Ashland,Transport & Freight,25,179,NA,0.053914291971868686,9.650658262964495,0.9518496980650561,1.3288507961144063
Charlotte-Concord,Aerospace & Defense,2,1183,NA,0.00630277662862288,7.456184751660867,-1.3158966754408248,-1.6706319804138499
Charlotte-Concord,Agriculture,4,1183,NA,0.003954444795950649,4.678108193609617,-0.15659943495113382,-0.13726292894018152
Charlotte-Concord,Auto,27,1183,NA,0.023945684179787312,28.32774438468839,-0.04800482534915666,0.0063720317108075936
Charlotte-Concord,Construction,23,1183,NA,0.019833061591998637,23.462511863334388,-0.019909691612945292,0.043532655460695124
